Date	Prcp_mm	Airt_C	Swe_obs_mm
2003-11-24	12.70	-8.6	195.6
2003-11-25	7.62	-5.6	208.3
2003-11-26	15.24	-6.8	215.9
2003-11-27	7.62	-5.6	233.7
2003-11-28	7.62	-6.2	238.8
2003-11-29	53.34	-2	246.4
2003-11-30	0.00	0.8	287.0
2003-12-01	10.16	-3.7	287.0
2003-12-02	10.16	-0.4	299.7
2003-12-03	2.54	0.6	309.9
2003-12-04	5.08	-2.7	315.0
2003-12-05	5.08	-9.3	317.5
2003-12-06	7.62	0	327.7
2003-12-07	0.00	-0.3	335.3
2003-12-08	7.62	-6.2	335.3
2003-12-09	0.00	-6.5	342.9
2003-12-10	2.54	-8.6	342.9
2003-12-11	2.54	-6.4	345.4
2003-12-12	2.54	-6.9	348.0
2003-12-13	15.24	-3.7	350.5
2003-12-14	12.70	-2.9	365.8
2003-12-15	15.24	-3.4	378.5
2003-12-16	7.62	-5.6	393.7
2003-12-17	0.00	-4.2	401.3
2003-12-18	2.54	-4.8	401.3
2003-12-19	0.00	-6.2	403.9
2003-12-20	5.08	-2.2	403.9
2003-12-21	2.54	-2.1	408.9
2003-12-22	0.00	-2.6	411.5
2003-12-23	0.00	-4.8	411.5
2003-12-24	10.16	-4.1	414.0
2003-12-25	5.08	-1.1	419.1
2003-12-26	0.00	-3	426.7
2003-12-27	0.00	-7.4	426.7
2003-12-28	2.54	-10.3	426.7
2003-12-29	7.62	-10.2	429.3
2003-12-30	2.54	-10.7	436.9
2003-12-31	2.54	-11.9	439.4
2004-01-01	17.78	-7	442.0
2004-01-02	15.24	-7.6	459.7
2004-01-03	7.62	-8.1	475.0
2004-01-04	0.00	-12.4	482.6
2004-01-05	0.00	-23.2	482.6
2004-01-06	10.16	-28.7	482.6
2004-01-07	20.32	-15.8	492.8
2004-01-08	2.54	-3.8	510.5
2004-01-09	5.08	-1.8	513.1
2004-01-10	0.00	-0.2	518.2
2004-01-11	0.00	-0.5	518.2
2004-01-12	0.00	-3.6	518.2
2004-01-13	0.00	-3.7	518.2
2004-01-14	0.00	0.8	520.7
2004-01-15	10.16	-0.7	520.7
2004-01-16	0.00	-2.4	533.4
2004-01-17	0.00	-3.3	533.4
2004-01-18	2.54	-6.6	533.4
2004-01-19	5.08	-4.2	535.9
2004-01-20	0.00	-2.6	541.0
2004-01-21	2.54	-3.7	541.0
2004-01-22	2.54	-6.6	543.6
2004-01-23	25.40	-2.8	546.1
2004-01-24	40.64	-2.1	571.5
2004-01-25	22.86	-2.3	612.1
2004-01-26	12.70	-7.4	635.0
2004-01-27	12.70	-6.4	647.7
2004-01-28	12.70	-3.3	662.9
2004-01-29	48.26	-1.4	675.6
2004-01-30	15.24	-0.3	723.9
2004-01-31	10.16	-2.4	739.1
2004-02-01	7.62	-7	749.3
2004-02-02	5.08	-7.4	756.9
2004-02-03	0.00	-7.9	762.0
2004-02-04	0.00	-6.8	762.0
2004-02-05	5.08	-5.1	762.0
2004-02-06	5.08	-6.3	767.1
2004-02-07	15.24	-6.9	772.2
2004-02-08	15.24	-3.7	784.9
2004-02-09	5.08	-5.4	797.6
2004-02-10	7.62	-6	800.1
2004-02-11	0.00	-4.4	807.7
2004-02-12	2.54	-9.2	807.7
2004-02-13	0.00	-8.8	810.3
2004-02-14	2.54	-6.3	812.8
2004-02-15	0.00	-4.5	812.8
2004-02-16	0.00	-2.7	815.3
2004-02-17	17.78	-3.2	817.9
2004-02-18	17.78	0	838.2
2004-02-19	10.16	0.8	858.5
2004-02-20	2.54	-1.9	868.7
2004-02-21	0.00	-3.8	871.2
2004-02-22	0.00	-5.4	871.2
2004-02-23	0.00	-4.9	871.2
2004-02-24	0.00	-2.9	871.2
2004-02-25	5.08	-0.5	873.8
2004-02-26	0.00	-0.7	881.4
2004-02-27	0.00	0.6	876.3
2004-02-28	0.00	-1.3	876.3
2004-02-29	5.08	-5.4	878.8
2004-03-01	0.00	-4.7	881.4
2004-03-02	10.16	-2.9	881.4
2004-03-03	12.70	-4	894.1
2004-03-04	15.24	-5.1	909.3
2004-03-05	12.70	-4.1	927.1
2004-03-06	0.00	-4.6	939.8
2004-03-07	5.08	-5.4	939.8
2004-03-08	0.00	1.1	944.9
2004-03-09	7.62	3.9	929.6
2004-03-10	0.00	2.7	937.3
2004-03-11	0.00	0.5	927.1
2004-03-12	7.62	-1.3	919.5
2004-03-13	0.00	2	927.1
2004-03-14	2.54	-3	927.1
2004-03-15	5.08	-1.5	932.2
2004-03-16	5.08	1.2	937.3
2004-03-17	15.24	1.1	947.4
2004-03-18	15.24	1.8	967.7
2004-03-19	2.54	4.5	988.1
2004-03-20	2.54	-4	988.1
2004-03-21	0.00	-2.6	990.6
2004-03-22	0.00	3.5	990.6
2004-03-23	2.54	3.9	990.6
2004-03-24	0.00	5.4	993.1
2004-03-25	0.00	1.9	993.1
2004-03-26	2.54	2.3	993.1
2004-03-27	10.16	-0.1	995.7
2004-03-28	0.00	-1.3	1005.8
2004-03-29	0.00	0.6	1005.8
2004-03-30	0.00	3.4	1000.8
2004-03-31	2.54	7.2	1000.8
2004-04-01	10.16	2.1	1000.8
2004-04-02	0.00	-1.4	1010.9
2004-04-03	0.00	0.2	1003.3
2004-04-04	0.00	4	990.6
2004-04-05	0.00	4.6	988.1
2004-04-06	0.00	4.7	977.9
2004-04-07	0.00	5.1	972.8
2004-04-08	10.16	4.9	955.0
2004-04-09	0.00	2.1	947.4
2004-04-10	0.00	0.7	947.4
2004-04-11	0.00	1.3	947.4
2004-04-12	0.00	3.2	947.4
2004-04-13	2.54	5.4	927.1
2004-04-14	10.16	7.2	906.8
2004-04-15	7.62	2.1	891.5
2004-04-16	0.00	-0.1	901.7
2004-04-17	2.54	1.3	901.7
2004-04-18	2.54	0.8	899.2
2004-04-19	7.62	0.4	896.6
2004-04-20	5.08	1.7	899.2
2004-04-21	0.00	0	904.2
2004-04-22	0.00	-0.3	886.5
2004-04-23	2.54	2	883.9
2004-04-24	0.00	5	856.0
2004-04-25	0.00	2.4	825.5
2004-04-26	0.00	2.6	810.3
2004-04-27	10.16	6.2	767.1
2004-04-28	5.08	8.1	756.9
2004-04-29	2.54	-1.3	762.0
2004-04-30	0.00	1.9	751.8
2004-05-01	0.00	4.4	729.0
2004-05-02	0.00	6.7	706.1
2004-05-03	0.00	8.9	696.0
2004-05-04	5.08	7	693.4
2004-05-05	0.00	6.8	693.4
2004-05-06	0.00	5.6	668.0
2004-05-07	0.00	5.8	642.6
2004-05-08	2.54	6.8	627.4
2004-05-09	0.00	4.9	602.0
2004-05-10	7.62	3.8	589.3
2004-05-11	12.70	2.2	591.8
2004-05-12	2.54	-0.1	589.3
2004-05-13	0.00	-1.6	558.8
2004-05-14	0.00	-0.4	535.9
2004-05-15	0.00	2.6	523.2
2004-05-16	7.62	5	502.9
2004-05-17	0.00	3.2	485.1
2004-05-18	10.16	5.1	480.1
2004-05-19	2.54	4.4	454.7
2004-05-20	0.00	5	436.9
2004-05-21	7.62	5.8	406.4
2004-05-22	20.32	4.3	393.7
2004-05-23	7.62	2.8	386.1
2004-05-24	0.00	1.3	391.2
2004-05-25	7.62	1.7	360.7
2004-05-26	25.40	4.5	335.3
2004-05-27	10.16	4.4	309.9
2004-05-28	2.54	5.4	304.8
2004-05-29	27.94	3.6	287.0
2004-05-30	15.24	1.1	315.0
2004-05-31	2.54	2.9	307.3
2004-06-01	0.00	4.1	294.6
2004-06-02	0.00	5.4	276.9
2004-06-03	0.00	7.8	248.9
2004-06-04	0.00	10.7	241.3
2004-06-05	2.54	11.9	210.8
2004-06-06	7.62	11.3	175.3
2004-06-07	0.00	4.3	142.2
2004-06-08	0.00	5	121.9
2004-06-09	5.08	4.9	106.7
2004-06-10	10.16	6.9	81.3
2004-06-11	5.08	6.2	61.0
2004-06-12	0.00	3.7	43.2
2004-06-13	12.70	5.9	0.0
2004-06-14	0.00	5.6	0.0
2004-06-15	0.00	5.6	0.0
2004-06-16	0.00	4.8	0.0
2004-06-17	2.54	6.4	0.0
2004-06-18	0.00	6.1	0.0
2004-06-19	5.08	6	0.0
2004-06-20	0.00	5.3	0.0
2004-06-21	0.00	7.5	0.0
2004-06-22	0.00	11	0.0
2004-06-23	0.00	12.8	0.0
2004-06-24	0.00	14.9	0.0
2004-06-25	2.54	14.5	0.0
2004-06-26	0.00	13.1	0.0
2004-06-27	2.54	11.4	0.0
2004-06-28	0.00	11.2	0.0
2004-06-29	0.00	13	0.0
2004-06-30	0.00	14.5	0.0
2004-07-01	0.00	14.8	0.0
2004-07-02	0.00	13.1	0.0
2004-07-03	0.00	13.2	0.0
2004-07-04	0.00	11.1	0.0
2004-07-05	2.54	8.3	0.0
2004-07-06	0.00	9.1	0.0
2004-07-07	12.70	12.4	0.0
2004-07-08	0.00	9.1	0.0
2004-07-09	0.00	6.9	0.0
2004-07-10	0.00	12.1	0.0
2004-07-11	0.00	14.8	0.0
2004-07-12	2.54	9.9	0.0
2004-07-13	0.00	12	0.0
2004-07-14	0.00	15.9	0.0
2004-07-15	0.00	17.4	0.0
2004-07-16	0.00	18.9	0.0
2004-07-17	0.00	18.5	0.0
2004-07-18	0.00	19.6	0.0
2004-07-19	2.54	15.2	0.0
2004-07-20	0.00	15.4	0.0
2004-07-21	0.00	12.9	0.0
2004-07-22	0.00	12.8	0.0
2004-07-23	0.00	12.6	0.0
2004-07-24	0.00	12.6	0.0
2004-07-25	0.00	14.8	0.0
2004-07-26	0.00	17.1	0.0
2004-07-27	0.00	15.9	0.0
2004-07-28	0.00	13.2	0.0
2004-07-29	0.00	13.7	0.0
2004-07-30	0.00	13.8	0.0
2004-07-31	0.00	15.6	0.0
2004-08-01	0.00	14.9	0.0
2004-08-02	2.54	16.8	0.0
2004-08-03	2.54	15.7	0.0
2004-08-04	2.54	13.9	0.0
2004-08-05	0.00	13.6	0.0
2004-08-06	0.00	14.4	0.0
2004-08-07	0.00	13.6	0.0
2004-08-08	2.54	6.8	0.0
2004-08-09	0.00	9.2	0.0
2004-08-10	0.00	11.8	0.0
2004-08-11	0.00	12.1	0.0
2004-08-12	0.00	13.4	0.0
2004-08-13	0.00	14.6	0.0
2004-08-14	0.00	15.7	0.0
2004-08-15	0.00	16.5	0.0
2004-08-16	0.00	17.2	0.0
2004-08-17	5.08	17.2	0.0
2004-08-18	2.54	15.8	0.0
2004-08-19	2.54	11.4	0.0
2004-08-20	0.00	12.4	0.0
2004-08-21	0.00	14	0.0
2004-08-22	2.54	15.6	0.0
2004-08-23	27.94	10.5	0.0
2004-08-24	33.02	6.2	0.0
2004-08-25	45.72	6.7	0.0
2004-08-26	5.08	6.2	0.0
2004-08-27	2.54	5.7	0.0
2004-08-28	0.00	7.1	0.0
2004-08-29	0.00	7.4	0.0
2004-08-30	0.00	9.2	0.0
2004-08-31	0.00	11.8	0.0
2004-09-01	20.32	13.9	0.0
2004-09-02	2.54	12.4	0.0
2004-09-03	0.00	4	0.0
2004-09-04	0.00	4.9	0.0
2004-09-05	5.08	7.8	0.0
2004-09-06	0.00	7	0.0
2004-09-07	0.00	6.8	0.0
2004-09-08	0.00	8.3	0.0
2004-09-09	0.00	9.6	0.0
2004-09-10	0.00	8.4	0.0
2004-09-11	10.16	8.2	0.0
2004-09-12	12.70	9.7	0.0
2004-09-13	10.16	6	0.0
2004-09-14	30.48	5.1	0.0
2004-09-15	27.94	3.4	0.0
2004-09-16	2.54	3.6	0.0
2004-09-17	20.32	5.1	0.0
2004-09-18	10.16	5.6	0.0
2004-09-19	7.62	4	0.0
2004-09-20	2.54	1.6	0.0
2004-09-21	0.00	1.7	0.0
2004-09-22	2.54	2.2	0.0
2004-09-23	2.54	4.7	0.0
2004-09-24	0.00	6.6	0.0
2004-09-25	0.00	8.1	0.0
2004-09-26	0.00	8.3	0.0
2004-09-27	0.00	8.9	0.0
2004-09-28	0.00	7.9	0.0
2004-09-29	0.00	7.4	0.0
2004-09-30	0.00	7.3	0.0
2004-10-01	0.00	6.2	0.0
2004-10-02	0.00	3.4	0.0
2004-10-03	0.00	4.8	0.0
2004-10-04	0.00	5.7	0.0
2004-10-05	0.00	5.4	0.0
2004-10-06	0.00	5	0.0
2004-10-07	2.54	8	0.0
2004-10-08	0.00	5.4	0.0
2004-10-09	0.00	7.9	0.0
2004-10-10	0.00	4	0.0
2004-10-11	0.00	0.5	0.0
2004-10-12	0.00	2.1	0.0
2004-10-13	0.00	4.1	0.0
2004-10-14	5.08	3.7	0.0
2004-10-15	5.08	7.5	0.0
2004-10-16	73.66	5.9	0.0
2004-10-17	2.54	4.6	0.0
2004-10-18	12.70	1.9	0.0
2004-10-19	0.00	0.2	7.6
2004-10-20	5.08	1.6	5.1
2004-10-21	22.86	2.5	2.5
2004-10-22	10.16	1	20.3
2004-10-23	2.54	-0.5	27.9
2004-10-24	15.24	-1.2	30.5
2004-10-25	0.00	-3.1	43.2
2004-10-26	0.00	-3.2	40.6
2004-10-27	0.00	-1.6	40.6
2004-10-28	0.00	0.3	40.6
2004-10-29	7.62	-0.5	38.1
2004-10-30	5.08	-0.5	45.7
2004-10-31	10.16	-0.9	48.3
2004-11-01	2.54	-3.9	55.9
2004-11-02	12.70	-4.5	58.4
2004-11-03	5.08	2.5	71.1
2004-11-04	2.54	-2.7	71.1
2004-11-05	2.54	-5.6	73.7
2004-11-06	0.00	1.8	76.2
2004-11-07	0.00	4.2	73.7
2004-11-08	0.00	4.1	73.7
2004-11-09	0.00	3.1	71.1
2004-11-10	0.00	2.4	71.1
2004-11-11	0.00	1.8	71.1
2004-11-12	0.00	0	71.1
2004-11-13	0.00	-2.8	71.1
2004-11-14	0.00	-4.2	71.1
2004-11-15	0.00	-1.7	71.1
2004-11-16	2.54	2.2	71.1
2004-11-17	0.00	1.4	73.7
2004-11-18	7.62	-1	73.7
2004-11-19	12.70	-2	78.7
2004-11-20	0.00	-4	91.4
2004-11-21	2.54	-7.1	91.4
2004-11-22	15.24	-7.7	94.0
2004-11-23	7.62	-2.4	106.7
2004-11-24	68.58	-2.4	114.3
2004-11-25	43.18	0.1	190.5
2004-11-26	2.54	-0.2	241.3
2004-11-27	0.00	-6.7	241.3
2004-11-28	15.24	-10.4	243.8
2004-11-29	0.00	-11.8	246.4
2004-11-30	12.70	-9.5	246.4
2004-12-01	7.62	-6.3	259.1
2004-12-02	5.08	-6	264.2
2004-12-03	5.08	-4.5	269.2
2004-12-04	0.00	-3.3	269.2
2004-12-05	0.00	-2.9	269.2
2004-12-06	5.08	-6.2	269.2
2004-12-07	12.70	-5.9	274.3
2004-12-08	12.70	-3.6	287.0
2004-12-09	10.16	-2.2	297.2
2004-12-10	27.94	-1.9	309.9
2004-12-11	10.16	3.2	325.1
2004-12-12	0.00	1	322.6
2004-12-13	0.00	-7.2	322.6
2004-12-14	12.70	-4.7	320.0
2004-12-15	12.70	0.5	332.7
2004-12-16	2.54	-1.1	345.4
2004-12-17	0.00	-2.8	348.0
2004-12-18	2.54	-1.7	348.0
2004-12-19	2.54	-1	353.1
2004-12-20	10.16	1.9	355.6
2004-12-21	10.16	-5.2	365.8
2004-12-22	7.62	-6.8	378.5
2004-12-23	5.08	-10.3	383.5
2004-12-24	7.62	-13.8	393.7
2004-12-25	7.62	-3.2	398.8
2004-12-26	0.00	-0.8	401.3
2004-12-27	0.00	-3.7	401.3
2004-12-28	0.00	-6.2	401.3
2004-12-29	2.54	-5.9	403.9
2004-12-30	12.70	-1.3	406.4
2004-12-31	0.00	-3	421.6
2005-01-01	5.08	-10.1	424.2
2005-01-02	2.54	-12.1	426.7
2005-01-03	0.00	-9	431.8
2005-01-04	0.00	-12	431.8
2005-01-05	0.00	-14.7	431.8
2005-01-06	5.08	-18.9	431.8
2005-01-07	2.54	-10.4	439.4
2005-01-08	12.70	-10.5	447.0
2005-01-09	5.08	-7.2	452.1
2005-01-10	0.00	-9.5	457.2
2005-01-11	0.00	-6.2	459.7
2005-01-12	27.94	-7.1	462.3
2005-01-13	2.54	-6.9	492.8
2005-01-14	0.00	-10.5	495.3
2005-01-15	2.54	-20.6	495.3
2005-01-16	25.40	-16	497.8
2005-01-17	50.80	-3.3	520.7
2005-01-18	48.26	0.2	566.4
2005-01-19	2.54	3.4	604.5
2005-01-20	0.00	5.9	584.2
2005-01-21	10.16	5.2	589.3
2005-01-22	0.00	1.8	596.9
2005-01-23	0.00	2.2	599.4
2005-01-24	0.00	3.7	594.4
2005-01-25	0.00	2.1	589.3
2005-01-26	0.00	-0.4	584.2
2005-01-27	5.08	0.6	579.1
2005-01-28	0.00	0.5	579.1
2005-01-29	0.00	-0.9	571.5
2005-01-30	2.54	-1.9	569.0
2005-01-31	5.08	-2.7	571.5
2005-02-01	2.54	-1.3	571.5
2005-02-02	0.00	-2.5	571.5
2005-02-03	0.00	-0.8	571.5
2005-02-04	2.54	3.1	571.5
2005-02-05	12.70	3.6	574.0
2005-02-06	2.54	-5	581.7
2005-02-07	0.00	-8.7	581.7
2005-02-08	5.08	-9.2	581.7
2005-02-09	2.54	-6.6	581.7
2005-02-10	0.00	-8.2	579.1
2005-02-11	0.00	-6.6	579.1
2005-02-12	0.00	-2.2	579.1
2005-02-13	5.08	-0.3	579.1
2005-02-14	2.54	-3.1	584.2
2005-02-15	0.00	-7.9	586.7
2005-02-16	5.08	-9.9	586.7
2005-02-17	5.08	-12.3	586.7
2005-02-18	2.54	-9.3	586.7
2005-02-19	2.54	-6.8	586.7
2005-02-20	0.00	-2.6	581.7
2005-02-21	2.54	-6.1	581.7
2005-02-22	0.00	-9.7	579.1
2005-02-23	2.54	-8	579.1
2005-02-24	0.00	-5.6	581.7
2005-02-25	0.00	-3.1	589.3
2005-02-26	0.00	-2.7	594.4
2005-02-27	0.00	-3.3	594.4
2005-02-28	0.00	-2.4	596.9
2005-03-01	5.08	-0.5	599.4
2005-03-02	0.00	-1.1	607.1
2005-03-03	0.00	-0.2	604.5
2005-03-04	0.00	-1	604.5
2005-03-05	0.00	-1	602.0
2005-03-06	0.00	0.5	596.9
2005-03-07	5.08	2.5	596.9
2005-03-08	0.00	2.3	602.0
2005-03-09	2.54	4	596.9
2005-03-10	0.00	3.5	596.9
2005-03-11	2.54	0.6	596.9
2005-03-12	20.32	5	599.4
2005-03-13	5.08	-1.9	612.1
2005-03-14	0.00	-3.8	609.6
2005-03-15	2.54	-4.1	607.1
2005-03-16	2.54	-1.4	602.0
2005-03-17	33.02	-0.3	604.5
2005-03-18	2.54	-5.2	635.0
2005-03-19	10.16	-4.6	640.1
2005-03-20	5.08	-1.9	642.6
2005-03-21	2.54	0.5	645.2
2005-03-22	5.08	-3.2	647.7
2005-03-23	2.54	-4.3	655.3
2005-03-24	2.54	-8.2	657.9
2005-03-25	0.00	-7.2	657.9
2005-03-26	15.24	-4.1	655.3
2005-03-27	10.16	-1	665.5
2005-03-28	22.86	2.3	675.6
2005-03-29	5.08	-0.1	701.0
2005-03-30	25.40	-2.3	701.0
2005-03-31	7.62	-3.3	723.9
2005-04-01	7.62	-1.7	734.1
2005-04-02	0.00	1.1	741.7
2005-04-03	7.62	-0.5	746.8
2005-04-04	2.54	1.2	754.4
2005-04-05	0.00	-1.3	744.2
2005-04-06	2.54	-0.7	739.1
2005-04-07	0.00	4.9	729.0
2005-04-08	2.54	7.3	716.3
2005-04-09	0.00	0	701.0
2005-04-10	0.00	0.5	688.3
2005-04-11	5.08	0.3	683.3
2005-04-12	7.62	-0.1	685.8
2005-04-13	22.86	1.1	678.2
2005-04-14	25.40	-0.9	701.0
2005-04-15	7.62	-2.5	726.4
2005-04-16	0.00	-0.7	731.5
2005-04-17	5.08	4.5	721.4
2005-04-18	2.54	1.1	726.4
2005-04-19	0.00	0	721.4
2005-04-20	2.54	1.8	721.4
2005-04-21	0.00	1.2	721.4
2005-04-22	0.00	1.5	721.4
2005-04-23	15.24	4.7	718.8
2005-04-24	0.00	6.5	706.1
2005-04-25	0.00	6.9	688.3
2005-04-26	7.62	5.9	678.2
2005-04-27	10.16	5.9	678.2
2005-04-28	0.00	-2.1	685.8
2005-04-29	0.00	-5.1	683.3
2005-04-30	0.00	-3.5	670.6
2005-05-01	0.00	-0.1	668.0
2005-05-02	0.00	1.5	660.4
2005-05-03	2.54	3.2	652.8
2005-05-04	2.54	3.5	635.0
2005-05-05	2.54	4	624.8
2005-05-06	5.08	6.5	612.1
2005-05-07	5.08	6.3	617.2
2005-05-08	2.54	4.7	622.3
2005-05-09	2.54	4.9	622.3
2005-05-10	2.54	4.8	609.6
2005-05-11	0.00	4.1	596.9
2005-05-12	0.00	3.6	586.7
2005-05-13	0.00	4.4	604.5
2005-05-14	0.00	6.9	591.8
2005-05-15	2.54	7.3	584.2
2005-05-16	12.70	6.5	571.5
2005-05-17	7.62	5.2	569.0
2005-05-18	5.08	2.5	563.9
2005-05-19	5.08	4.9	551.2
2005-05-20	7.62	4	543.6
2005-05-21	2.54	4.6	533.4
2005-05-22	2.54	3.8	520.7
2005-05-23	0.00	3.7	508.0
2005-05-24	0.00	3.4	508.0
2005-05-25	0.00	2.6	505.5
2005-05-26	0.00	4.6	495.3
2005-05-27	0.00	6.7	482.6
2005-05-28	0.00	8.4	464.8
2005-05-29	0.00	10	447.0
2005-05-30	0.00	8.1	411.5
2005-05-31	5.08	7.1	370.8
2005-06-01	15.24	6.3	342.9
2005-06-02	10.16	3	317.5
2005-06-03	2.54	3.3	297.2
2005-06-04	0.00	5	269.2
2005-06-05	15.24	6.9	228.6
2005-06-06	0.00	7.2	185.4
2005-06-07	5.08	3.6	167.6
2005-06-08	2.54	2.4	162.6
2005-06-09	0.00	3.6	147.3
2005-06-10	0.00	5.5	132.1
2005-06-11	0.00	7.2	111.8
2005-06-12	10.16	7.5	88.9
2005-06-13	0.00	3.9	71.1
2005-06-14	0.00	4.9	48.3
2005-06-15	0.00	8.5	0.0
2005-06-16	0.00	9.3	0.0
2005-06-17	17.78	11	0.0
2005-06-18	0.00	6.3	0.0
2005-06-19	0.00	6.1	0.0
2005-06-20	0.00	9.2	0.0
2005-06-21	0.00	13.6	0.0
2005-06-22	0.00	17.8	0.0
2005-06-23	0.00	15.3	0.0
2005-06-24	0.00	10.1	0.0
2005-06-25	2.54	10.5	0.0
2005-06-26	2.54	10.2	0.0
2005-06-27	12.70	9.4	0.0
2005-06-28	10.16	9.5	0.0
2005-06-29	5.08	8.2	0.0
2005-06-30	0.00	8.6	0.0
2005-07-01	0.00	11.8	0.0
2005-07-02	2.54	11.9	0.0
2005-07-03	0.00	8.6	0.0
2005-07-04	0.00	8.8	0.0
2005-07-05	2.54	11	0.0
2005-07-06	0.00	13.9	0.0
2005-07-07	0.00	15.5	0.0
2005-07-08	0.00	13.2	0.0
2005-07-09	0.00	15.6	0.0
2005-07-10	0.00	8.8	0.0
2005-07-11	0.00	10	0.0
2005-07-12	0.00	12.9	0.0
2005-07-13	2.54	19.6	0.0
2005-07-14	0.00	14.7	0.0
2005-07-15	0.00	12.8	0.0
2005-07-16	5.08	17.3	0.0
2005-07-17	0.00	12.7	0.0
2005-07-18	0.00	9.7	0.0
2005-07-19	0.00	13.9	0.0
2005-07-20	0.00	16	0.0
2005-07-21	0.00	15.2	0.0
2005-07-22	0.00	16.2	0.0
2005-07-23	0.00	18.3	0.0
2005-07-24	0.00	14.8	0.0
2005-07-25	0.00	14.2	0.0
2005-07-26	0.00	10.9	0.0
2005-07-27	0.00	11.8	0.0
2005-07-28	2.54	14.3	0.0
2005-07-29	0.00	15.5	0.0
2005-07-30	0.00	16.6	0.0
2005-07-31	0.00	16	0.0
2005-08-01	0.00	17.3	0.0
2005-08-02	0.00	16.6	0.0
2005-08-03	0.00	13.4	0.0
2005-08-04	0.00	12.5	0.0
2005-08-05	0.00	15.8	0.0
2005-08-06	0.00	16.8	0.0
2005-08-07	0.00	17.9	0.0
2005-08-08	0.00	17.7	0.0
2005-08-09	0.00	16.7	0.0
2005-08-10	0.00	16.5	0.0
2005-08-11	0.00	16.4	0.0
2005-08-12	0.00	13.1	0.0
2005-08-13	0.00	7.7	0.0
2005-08-14	0.00	7.2	0.0
2005-08-15	0.00	10.3	0.0
2005-08-16	2.54	13.2	0.0
2005-08-17	0.00	14.2	0.0
2005-08-18	0.00	12	0.0
2005-08-19	0.00	8.5	0.0
2005-08-20	0.00	9.4	0.0
2005-08-21	0.00	12.7	0.0
2005-08-22	0.00	16.6	0.0
2005-08-23	0.00	16.1	0.0
2005-08-24	0.00	11.3	0.0
2005-08-25	0.00	5.8	0.0
2005-08-26	0.00	8.2	0.0
2005-08-27	0.00	11.3	0.0
2005-08-28	0.00	13.5	0.0
2005-08-29	0.00	14.9	0.0
2005-08-30	0.00	14.5	0.0
2005-08-31	0.00	7.8	0.0
2005-09-01	0.00	7.6	0.0
2005-09-02	0.00	9.8	0.0
2005-09-03	0.00	14.1	0.0
2005-09-04	0.00	13.3	0.0
2005-09-05	0.00	10.6	0.0
2005-09-06	0.00	8.6	0.0
2005-09-07	0.00	9.9	0.0
2005-09-08	0.00	11.4	0.0
2005-09-09	5.08	12.8	0.0
2005-09-10	12.70	9	0.0
2005-09-11	0.00	2.3	0.0
2005-09-12	5.08	3	0.0
2005-09-13	0.00	3.7	0.0
2005-09-14	0.00	5.5	0.0
2005-09-15	0.00	7.9	0.0
2005-09-16	2.54	8.7	0.0
2005-09-17	12.70	8.1	0.0
2005-09-18	0.00	5.8	0.0
2005-09-19	0.00	6	0.0
2005-09-20	0.00	9.3	0.0
2005-09-21	0.00	10.9	0.0
2005-09-22	0.00	4.5	0.0
2005-09-23	2.54	5.9	0.0
2005-09-24	2.54	2.7	0.0
2005-09-25	2.54	1.5	2.5
2005-09-26	0.00	3.3	0.0
2005-09-27	0.00	7	0.0
2005-09-28	0.00	5.8	0.0
2005-09-29	88.90	5.4	0.0
2005-09-30	0.00	8.8	0.0
2005-10-01	35.56	9.6	0.0
2005-10-02	10.16	3.6	0.0
2005-10-03	2.54	1.1	5.1
2005-10-04	0.00	1.9	7.6
2005-10-05	0.00	1.1	5.1
2005-10-06	2.54	0.1	2.5
2005-10-07	2.54	3	2.5
2005-10-08	0.00	4.4	2.5
2005-10-09	0.00	1.3	0.0
2005-10-10	0.00	0.4	0.0
2005-10-11	0.00	1.8	0.0
2005-10-12	2.54	2.7	0.0
2005-10-13	10.16	3.2	0.0
2005-10-14	0.00	5	0.0
2005-10-15	0.00	8	0.0
2005-10-16	0.00	8.6	0.0
2005-10-17	0.00	4.6	0.0
2005-10-18	0.00	9.7	0.0
2005-10-19	5.08	7.4	0.0
2005-10-20	15.24	5.5	0.0
2005-10-21	0.00	3.9	2.5
2005-10-22	0.00	2.4	0.0
2005-10-23	0.00	3.8	0.0
2005-10-24	0.00	5.8	0.0
2005-10-25	0.00	6.3	0.0
2005-10-26	2.54	8.5	0.0
2005-10-27	7.62	5.8	0.0
2005-10-28	5.08	2.1	0.0
2005-10-29	2.54	1.7	7.6
2005-10-30	0.00	-0.5	7.6
2005-10-31	53.34	-1.3	10.2
2005-11-01	33.02	-0.3	63.5
2005-11-02	0.00	2.5	86.4
2005-11-03	2.54	-0.4	88.9
2005-11-04	7.62	-1.2	91.4
2005-11-05	7.62	-1.8	99.1
2005-11-06	5.08	-3.1	101.6
2005-11-07	10.16	-1.8	104.1
2005-11-08	2.54	-2	114.3
2005-11-09	5.08	-4.6	119.4
2005-11-10	2.54	-3.6	119.4
2005-11-11	0.00	2.9	119.4
2005-11-12	2.54	1.5	121.9
2005-11-13	20.32	-3.5	124.5
2005-11-14	2.54	-2.4	139.7
2005-11-15	2.54	-5.4	144.8
2005-11-16	12.70	-6.3	147.3
2005-11-17	0.00	-2.5	157.5
2005-11-18	0.00	-2.6	154.9
2005-11-19	0.00	-1.5	154.9
2005-11-20	0.00	-2.8	154.9
